Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2000-04-04,9.199015617370605,9.830082442117023,9.199015617370605,9.830082442117023,1435660
2000-04-05,8.464791297912598,9.385097812662217,8.464791297912598,9.385097812662217,1745620
2000-04-06,7.849242687225342,8.642116759824834,7.849242687225342,8.438293258673541,1670120
2000-04-07,8.477023124694824,8.477023124694824,7.5435107108801445,7.9491199963971795,3218580
2000-04-10,9.155753135681152,9.155753135681152,8.966197956897602,9.151677349062243,3121120
2000-04-11,9.220976829528809,9.575629335938535,8.519823389456597,9.155752584674945,5918660
2000-04-12,9.498177528381348,9.905824645951796,9.090530410810901,9.702001087166572,2618020
2000-04-13,9.434993743896484,9.538943428016049,8.764413976312122,9.335119847171581,3826320
2000-04-14,9.434993743896484,9.434993743896484,9.434993743896484,9.434993743896484,0
2000-04-17,8.680846214294434,9.172061005956893,8.680846214294434,9.172061005956893,2566580
2000-04-18,9.053841590881348,9.16798305719049,8.725686333102177,8.725686333102177,2737960
2000-04-19,9.231168746948242,9.457413011382732,8.927471315967455,9.33511841512145,2819060
2000-04-20,9.200596809387207,9.253591378669023,8.77664414275916,9.090531883209861,3587940
2000-04-21,9.200596809387207,9.200596809387207,9.200596809387207,9.200596809387207,0
2000-04-24,9.4614896774292,9.616396024917583,9.151678537502853,9.172060583344647,3972720
2000-04-25,9.414609909057617,9.579707271734875,8.968236594815629,9.298430542644974,5120320
2000-04-26,10.160603523254395,10.168756651753517,9.426839063886272,9.779453707459433,3779560
2000-04-27,10.007736206054688,10.395001270270921,9.502253884646493,10.382771577102723,5115360
2000-04-28,9.993468284606934,10.170795330740976,9.785568172864528,9.86709790287042,3344980
2000-05-01,9.993468284606934,9.993468284606934,9.993468284606934,9.993468284606934,0
2000-05-02,10.240096092224121,10.354236789274868,9.783530971445579,10.068884269122817,5077460
2000-05-03,10.036273002624512,10.187102010118185,9.477796074611572,9.905825263745232,4457840
2000-05-04,10.223790168762207,10.476531735909791,10.032196294208136,10.390925432793999,3444900
2000-05-05,10.5927095413208,11.00647107553761,10.079074131159366,10.130030015768337,5688380
2000-05-08,10.617170333862305,11.210296921709949,10.435767471715039,10.802649760920495,2764400
2000-05-09,10.655895233154297,10.800610548484153,10.313471597698712,10.435766197518655,2285760
2000-05-10,10.7068510055542,10.802648324408892,10.272707396863044,10.598824771118158,3749540
2000-05-11,10.835258483886719,11.043158571269622,10.356273514418532,10.39907626777015,4862760
2000-05-12,10.684430122375488,11.063542049942289,10.602901168855565,11.063542049942289,2593960
2000-05-15,10.480606079101562,10.68035383300991,10.231941888413292,10.519333049411902,3306260
2000-05-16,10.44596004486084,10.670165705545267,10.395004142202982,10.476533897465703,2148140
2000-05-17,10.519331932067871,10.63958783928826,10.399076024847481,10.598822980013972,1602860
2000-05-18,10.437804222106934,10.558060152468645,10.395001461518486,10.399078025982886,977420
2000-05-19,10.42557430267334,10.619206042179757,10.274744542110083,10.274744542110083,4338100
2000-05-22,10.144298553466797,10.513219472574097,9.916016386697583,10.435766302991176,2203000
2000-05-23,9.528752326965332,10.068885122819456,8.929511284066335,10.068885122819456,4078200
2000-05-24,9.869134902954102,10.291050323392065,8.972311841688654,9.375882335886866,6396820
2000-05-25,9.522636413574219,10.089265628337452,9.379959774436138,9.88544208029023,3152620
2000-05-26,9.386075019836426,9.61843375970795,9.176136996535874,9.420725430225708,2774700
2000-05-29,9.157792091369629,9.437030134957041,8.642118762750695,9.296392166476913,2823020
2000-05-30,9.123143196105957,9.355502732908308,8.80517890552689,9.253590941820093,2934900
2000-05-31,9.388111114501953,9.759069839077183,9.172057914821606,9.41664628138851,3053380
2000-06-01,9.34531021118164,9.45741379475481,9.212825359497751,9.253590228294795,1871460
2000-06-02,9.966971397399902,10.06888316719939,9.457412548402466,9.457412548402466,4436940
2000-06-05,10.070920944213867,10.741500568358564,9.95270369692435,10.032194752046198,3142220
2000-06-06,9.971048355102539,10.395001740475188,9.661237222745838,10.395001740475188,1835860
2000-06-07,9.763148307800293,9.79983660882114,9.538941937392325,9.702000621082124,1600040
2000-06-08,9.797800064086914,9.983279502819956,9.661238629838824,9.783532474763241,1273240
2000-06-09,9.997549057006836,10.191181664130406,9.865064161888416,9.865064161888416,2164220
2000-06-12,9.960854530334473,10.150410453303374,9.90989865378423,10.048498700202888,1282880
2000-06-13,10.337930679321289,10.395001024372545,9.742765510475515,9.783530375880042,2280280
2000-06-14,10.20340633392334,10.558058845652424,10.15041177997067,10.558058845652424,1414600
2000-06-15,10.227865219116211,10.313470732032185,10.091303044075133,10.233979676460182,1270040
2000-06-16,10.23194408416748,10.311435157615595,9.905825882874232,9.905825882874232,1116260
2000-06-19,10.258439064025879,10.31347073518865,9.99346784200465,9.99754440607691,1483700
2000-06-20,10.37869644165039,10.545832494526406,10.048502455899543,10.39092613650237,2015080
2000-06-21,10.443918228149414,10.721117581371288,10.31754707720443,10.517294047295598,3678280
2000-06-22,10.480606079101562,10.68035383300991,10.435765428909473,10.521370942705818,1301480
2000-06-23,10.492835998535156,10.558059470703547,10.35831248999721,10.35831248999721,1515620
2000-06-26,10.401116371154785,10.494875802857457,10.36035227979081,10.368504631548483,1320820
2000-06-27,10.268633842468262,10.395004264843568,10.231945529919724,10.395004264843568,1486640
2000-06-28,10.20952033996582,10.598823239388512,10.113723034955642,10.598823239388512,1207660
2000-06-29,10.500988960266113,10.558059303126356,10.231941947460527,10.252323990617725,1548080
2000-06-30,10.286975860595703,10.423537279733464,10.27270827285072,10.395002104243497,769000
2000-07-03,10.951437950134277,11.332587725749947,10.27474390654414,10.317546660364739,4008680
2000-07-04,11.367240905761719,11.44876986949552,10.843414378614288,10.924943342348088,6268580
2000-07-05,11.332590103149414,11.609790280849436,11.05742859654951,11.609790280849436,4385420
2000-07-06,11.249021530151367,11.41004232248213,11.116536688158767,11.33258915518598,1914660
2000-07-07,11.487493515014648,11.617940441178263,11.212331301208577,11.291823125769227,4243960
2000-07-10,11.238829612731934,11.536411787682288,11.128764717057118,11.41411797750477,2883340
2000-07-11,11.204178810119629,11.414116780670387,11.169528408436737,11.373351922377278,1836820
2000-07-12,10.92086410522461,11.361122858392875,10.639587442012248,11.210293117967408,3658300
2000-07-13,10.837298393249512,11.257175209906949,10.686469393132647,11.165454451714162,4119320
2000-07-14,10.835258483886719,11.006470274818225,10.765958454759083,10.804684644335541,1551100
2000-07-17,10.368504524230957,10.772075089253809,10.354236936896198,10.765960631117538,2251520
2000-07-18,10.201369285583496,10.41130808651484,10.191178262825709,10.364427982283667,2852240
2000-07-19,10.242135047912598,10.311435097248241,10.109649407924518,10.109649407924518,1388080
2000-07-20,10.12391471862793,10.517294207591588,9.991429885974553,10.1911768591101,1976220
2000-07-21,9.8487548828125,10.18506408577776,9.787607967052967,10.130031628336615,2296240
2000-07-24,9.424800872802734,9.702000235290226,9.176135904110534,9.581744315064912,4279640
2000-07-25,9.891554832458496,10.138181873992217,9.074222887821533,9.212822938798748,2046620
2000-07-26,9.98735523223877,10.272708549884259,9.885443444154701,10.150413937668231,1215260
2000-07-27,9.966971397399902,10.019965175584593,9.824294764175601,9.920091299070052,618840
2000-07-28,9.583785057067871,10.011814274426673,9.538943619573518,9.86709971572706,2598880
2000-07-31,9.494101524353027,9.620471910203465,9.375883489748473,9.579707043873439,492860
2000-08-01,9.27193546295166,9.616397050578728,9.220979565387138,9.616397050578728,1462000
2000-08-02,9.131294250488281,9.371806084991006,8.886705851965587,9.314735743761574,2341600
2000-08-03,10.291050910949707,10.51321860138987,9.133333137695933,9.163906202282591,5908060
2000-08-04,10.180986404418945,10.354236109656677,9.875251081628738,9.987353877813455,5677640
2000-08-07,9.587859153747559,10.191176623237183,9.367729365473602,10.111685569979944,2988300
2000-08-08,10.315510749816895,10.51321985668958,9.416648859201429,9.461489514787612,3933440
2000-08-09,9.948628425598145,10.395001750259022,9.865060795569619,10.36239001116314,1274620
2000-08-10,9.932324409484863,10.150415609708096,9.834489170111153,9.865063022582786,878980
2000-08-11,9.873213768005371,9.962896639302002,9.581745991341798,9.581745991341798,1013240
2000-08-14,9.926207542419434,9.96697240998572,9.834486784776585,9.869136416816563,1103500
2000-08-15,9.926207542419434,9.926207542419434,9.926207542419434,9.926207542419434,0
2000-08-16,10.028120040893555,10.089266957860389,9.946590299920953,10.028120040893555,619500
2000-08-17,10.06684684753418,10.39500294733447,9.975126077787937,9.975126077787937,2365400
2000-08-18,9.765185356140137,9.946588174642505,9.66123569725987,9.946588174642505,4924620
2000-08-21,9.587859153747559,9.701999834311769,9.225052737243267,9.583782589795256,5602380
2000-08-22,9.396265983581543,9.506330894679552,9.33511906992438,9.506330894679552,2223540
2000-08-23,9.490023612976074,9.90582301345431,9.416647019501962,9.90582301345431,2151480
2000-08-24,9.439071655273438,9.530791657716843,9.40442123727396,9.498179911230766,781340
2000-08-25,9.734614372253418,10.056656019516984,9.379961759028674,9.379961759028674,4625440
2000-08-28,9.587859153747559,9.865059282303623,9.577668132629336,9.865059282303623,858460
2000-08-29,9.569515228271484,9.669388326098234,9.416647575351892,9.53894138667753,1872900
2000-08-30,9.616394996643066,9.775377114279792,9.579706696030726,9.661236425730399,2226340
2000-08-31,9.757034301757812,9.78353158417201,9.555249398248396,9.555249398248396,876820
2000-09-01,9.757034301757812,9.757034301757812,9.757034301757812,9.757034301757812,0
2000-09-04,9.720344543457031,9.905823937586957,9.661236306555274,9.783530122071117,963600
2000-09-05,9.752957344055176,9.987354756493156,9.661237361168766,9.66531314827577,1739380
2000-09-06,9.887479782104492,10.150412340597514,9.783530116725338,9.783530116725338,2183900
2000-09-07,9.787606239318848,9.987353210220244,9.736650355593234,9.736650355593234,1395100
2000-09-08,9.724421501159668,9.944551311026256,9.706077350337452,9.706077350337452,1329520
2000-09-11,9.787606239318848,9.865059400288803,9.742764812832283,9.742764812832283,1347320
2000-09-12,9.63066291809082,9.77333956127127,9.600089074007455,9.746842281567364,1861700
2000-09-13,9.614356994628906,9.722384010625142,9.583783927008417,9.702001188019635,946040
2000-09-14,9.47779655456543,9.63066424092939,9.457414507393674,9.50021727296952,1849500
2000-09-15,9.280085563659668,9.420724304425365,9.11091242911157,9.420724304425365,3678120
2000-09-18,8.534092903137207,9.17206091325513,8.030649199504587,9.17206091325513,8188720
2000-09-19,9.390151977539062,9.579707963269607,8.073451878129763,8.417913437751013,6782700
2000-09-20,9.174097061157227,9.620471104944302,8.97231219487753,9.53894137910851,2684660
2000-09-21,9.13333511352539,9.223017210915806,8.972314294949745,9.172061314722901,1577580
2000-09-22,8.841867446899414,9.086455907499694,8.76441426591218,8.970275747256203,2826480
2000-09-25,9.123143196105957,9.141487349602846,8.786834752030002,8.968237615762984,1365780
2000-09-26,9.064034461975098,9.131295836172105,8.97842815774001,9.04976687419012,1821640
2000-09-27,9.239322662353516,9.26989573087857,8.88670720733463,8.968236945118518,1232820
2000-09-28,9.127219200134277,9.292316571460132,8.968237064615078,9.269895854394559,2462080
2000-09-29,9.549134254455566,9.803913725252409,9.078302290039156,9.294354783658724,3224960
2000-10-02,9.549134254455566,9.549134254455566,9.549134254455566,9.549134254455566,0
2000-10-03,9.754998207092285,9.783533388404404,9.375886163887555,9.53894489818922,2031680
2000-10-04,9.624547004699707,9.783529103828915,9.459449671163581,9.783529103828915,1076860
2000-10-05,9.56544017791748,9.681619550319294,9.459451828484642,9.620472634980215,1068040
2000-10-06,9.962896347045898,10.109648789137342,9.049766844206575,9.58786094610071,8331960
2000-10-09,9.911942481994629,10.02812187878178,9.702003632647799,9.78964784812237,3405360
2000-10-10,9.744805335998535,9.98327854395406,9.6000900077896,9.702001794613375,3195220
2000-10-11,9.646966934204102,9.742763453525708,9.345307460413812,9.616393097224352,3054000
2000-10-12,9.638816833496094,9.681619596685916,9.502254636977096,9.581745705051114,1070640
2000-10-13,9.638816833496094,9.6918106197037,9.420725675309608,9.498178072264938,1717300
2000-10-16,9.655123710632324,9.966974347231314,9.40034421072892,9.824297671780343,3345360
2000-10-17,9.691808700561523,9.783529444609753,9.549132073989286,9.56136176570407,2013840
2000-10-18,9.70404052734375,9.777417138726538,9.46760521151323,9.620472892718961,1748820
2000-10-19,9.86098575592041,9.94659129271342,9.702002822907904,9.74276769746304,2330000
2000-10-20,9.975123405456543,10.068882821370861,9.905823373272085,9.987353097321474,1966900
2000-10-23,9.909899711608887,10.064806028270965,9.885441105960947,9.987352869939926,981080
2000-10-24,9.916015625,9.946588689771646,9.80391205492864,9.824294875634846,1817240
2000-10-25,9.840600967407227,9.946589309103615,9.789645078756568,9.946589309103615,968560
2000-10-26,9.838563919067383,9.987355033404878,9.795761155530274,9.987355033404878,265520
2000-10-27,9.783530235290527,9.899709594632592,9.663274311714076,9.824295100109262,315420
2000-10-30,10.064807891845703,10.150413416226524,9.704040087258244,9.704040087258244,1451960
2000-10-31,10.213598251342773,10.390924522768376,9.905824254330659,10.191177536358762,2537880
2000-11-01,10.074997901916504,10.372580091316609,9.987353715274331,10.372580091316609,901740
2000-11-02,10.270670890808105,10.313473659415257,10.00977693641177,10.00977693641177,2180520
2000-11-03,10.113723754882812,10.313470729156142,10.068883105164371,10.313470729156142,1172820
2000-11-06,10.191177368164062,10.31347118557198,10.068883550756146,10.068883550756146,6828940
2000-11-07,10.14022159576416,10.187100918883772,10.093342272644549,10.109647752304566,1001480
2000-11-08,9.942510604858398,10.189137643767065,9.905822310724052,10.189137643767065,622380
2000-11-09,9.98531723022461,10.01996686458505,9.779454985114734,9.865061290489452,927460
2000-11-10,9.993468284606934,10.068883556996177,9.946588961987342,9.96697178325138,1017820
2000-11-13,9.797800064086914,9.946591193837568,9.783532474763241,9.814106324756999,758700
2000-11-14,9.61231803894043,9.803911885109406,9.477794534710066,9.783529842281357,1923120
2000-11-15,9.797800064086914,9.946591193837568,9.681620678151125,9.779455909595722,3576540
2000-11-16,9.481871604919434,9.828371794167966,9.34123363583847,9.783530364522528,6772260
2000-11-17,9.36569595336914,9.457416742368002,9.114992981789216,9.396269031351798,4549040
2000-11-20,9.32085132598877,9.37588378061278,9.151678175129936,9.335118913018123,1688420
2000-11-21,9.159828186035156,9.335116527633456,9.11498754291174,9.294351670455367,3451140
2000-11-22,9.135371208190918,9.37180648886269,9.04976569265766,9.37180648886269,3089020
2000-11-23,8.839827537536621,9.15167811157361,8.725686842094477,9.092569092848116,4064840
2000-11-24,9.119067192077637,9.174098873735865,8.892822896831781,8.92747253176661,3390040
2000-11-27,9.20263385772705,9.233206924589751,9.10072207980106,9.157792426631563,3358520
2000-11-28,9.035496711730957,9.24339601093529,8.968234579175144,9.208746386909569,3691140
2000-11-29,9.051802635192871,9.759070509581601,8.933585396037067,9.759070509581601,3114600
2000-11-30,9.015114784240723,9.212823860342832,8.907088560403524,9.12517967882489,2444480
2000-12-01,8.815369606018066,8.978428310277517,8.560590137636042,8.978428310277517,7303660
2000-12-04,8.819445610046387,8.923395284425695,8.764413155071983,8.764413155071983,2176400
2000-12-05,8.729767799377441,8.88263554557459,8.68288767298782,8.88263554557459,4543480
2000-12-06,8.966198921203613,9.371807378092168,8.88670707813369,8.88670707813369,4733020
2000-12-07,8.89690113067627,8.9682390851159,8.866327277330493,8.937665231770122,1620300
2000-12-08,8.933588981628418,9.02938554727476,8.88874753971395,8.927473744760315,3503620
2000-12-11,9.074224472045898,9.155753424926532,8.968236133528455,9.009000998731338,3172700
2000-12-12,9.31881332397461,9.45537473467245,9.17206011335291,9.17206011335291,9136860
2000-12-13,9.55932331085205,9.94658752876561,9.33919353807012,9.355499792731752,9930900
2000-12-14,9.34531021118164,9.661237361214827,9.294354319566636,9.57970762362074,3493500
2000-12-15,8.958046913146973,9.457414862877803,8.919319933529605,9.457414862877803,4491360
2000-12-18,8.850016593933105,8.964158041543655,8.684920045409365,8.684920045409365,2768860
2000-12-19,8.766451835632324,8.929511321688675,8.72568774164349,8.864287838276237,5264760
2000-12-20,8.966198921203613,9.045689986748345,8.784795296148095,8.845942987359605,3553020
2000-12-21,8.872438430786133,8.98861778616668,8.764412203596349,8.845941930453796,2755400
2000-12-22,8.815369606018066,8.968237287047282,8.790910994760457,8.964160722250142,2122180
2000-12-25,8.815369606018066,8.815369606018066,8.815369606018066,8.815369606018066,0
2000-12-26,8.778680801391602,8.927471909166437,8.658424868049586,8.770527672260743,3800920
2000-12-27,8.89690113067627,8.9682390851159,8.78479752009201,8.78479752009201,1422820
2000-12-28,8.97027587890625,9.170023681887814,8.915244193674415,8.915244193674415,3506960
2000-12-29,9.082377433776855,9.161868491823654,8.968235968810228,9.00900083326439,3605400
2001-01-01,9.059955596923828,9.202632216073225,9.049764576454233,9.167981813446575,2007180
2001-01-02,9.131294250488281,9.172059113162911,8.927470714640217,9.084414930546236,3573620
2001-01-03,9.206711769104004,9.579709335595746,9.172062129825715,9.253591881989857,8415080
2001-01-04,9.18632698059082,9.371806372807798,9.157791809099763,9.30862079484538,4250540
2001-01-05,9.31881332397461,9.375883671427419,9.159830419959377,9.190404264680621,3236880
2001-01-08,9.381997108459473,9.45741237655885,9.2535888406634,9.2535888406634,5192260
2001-01-09,9.610282897949219,9.70200289446815,9.343273706292697,9.404420629813758,5399700
2001-01-10,9.188366889953613,9.781493446335254,9.13537232644826,9.726460989245178,6518560
2001-01-11,9.331040382385254,9.457411523053851,9.212823146547715,9.294352087033083,3798000
2001-01-12,9.673465728759766,9.742765768525423,9.375883525217592,9.437030436181372,7893520
2001-01-15,10.15041446685791,10.268632520410819,9.742767293269036,9.775379036055135,9799160
2001-01-16,10.191177368164062,10.256400841118303,10.03015657914104,10.191177368164062,5726300
2001-01-17,10.15653133392334,10.231945855438846,9.995510487895976,10.150416096620448,4166160
2001-01-18,10.187101364135742,10.211559973457359,10.028119237257478,10.18914003513556,3389020
2001-01-19,10.262516021728516,10.354236780008772,10.032195956799983,10.187101521598164,6125080
2001-01-22,10.111687660217285,10.57844383265306,10.02404346093807,10.313472563655305,5107020
2001-01-23,10.176909446716309,10.313470845737879,10.119839104143129,10.119839104143129,2148120
2001-01-24,10.166720390319824,10.231943873732,10.048502340681974,10.150414130704155,2142100
2001-01-25,10.174874305725098,10.395004179202747,10.109650812292914,10.170798517720288,2559860
2001-01-26,10.174874305725098,10.174874305725098,10.174874305725098,10.174874305725098,0
2001-01-29,9.999582290649414,10.191176121830821,9.905822879409545,10.109646401846161,3282160
2001-01-30,10.166720390319824,10.211561049212412,9.887481525840867,9.987355422173716,2454700
2001-01-31,10.350160598754883,10.395002032802491,10.028119763620387,10.028119763620387,3481040
2001-02-01,10.240096092224121,10.397039550668898,10.130031182189315,10.354236789274868,1884860
2001-02-02,10.28289794921875,10.337930399395951,10.130030291234899,10.2156358064938,1685260
2001-02-05,10.761884689331055,11.104308360232405,10.231943701163615,10.272708571990012,10560940
2001-02-06,10.57844066619873,10.802646220134928,10.47856680242988,10.721116503689947,2046400
2001-02-07,10.244172096252441,10.741502095452473,10.191178311145572,10.598825443591396,2288320
2001-02-08,10.529524803161621,10.558059976411425,10.191177733510093,10.26455433759539,2494420
2001-02-09,11.094115257263184,11.373353287162878,10.594747432680453,10.594747432680453,15991040
2001-02-12,10.700736045837402,11.165453476734303,10.639589138223354,11.12468939000835,4402060
2001-02-13,10.56621265411377,10.823029979923165,10.496912617383437,10.72111820693886,3622020
2001-02-14,10.782269477844238,10.831186709727572,10.472457491656735,10.59882791446829,5282120
2001-02-15,10.64570426940918,10.843413368146983,10.59882494468762,10.843413368146983,1878960
2001-02-16,10.346083641052246,11.004434429009978,10.280860163565288,10.759845999671292,4477960
2001-02-19,10.468377113342285,10.753729602133175,10.333853608370484,10.639588917626858,3579220
2001-02-20,10.223790168762207,10.496913781757488,10.195254993565348,10.435766866689185,2885340
2001-02-21,10.20340633392334,10.354235312811547,9.742764714288915,10.346082184891895,4237540
2001-02-22,10.252323150634766,10.435764634120446,10.16264107955568,10.195252812450352,4735480
2001-02-23,10.085189819335938,10.313471992537446,9.946589734082295,10.311434099015417,5395320
2001-02-26,10.191177368164062,10.231942233141744,9.785568166800077,10.068883550756146,1656760
2001-02-27,10.20748519897461,10.27270868198513,10.072960890549508,10.191178939459355,3106380
2001-02-28,10.458186149597168,10.965706330350006,10.19117703146378,10.802647653351606,8807820
2001-03-01,10.80061149597168,11.198066842059218,10.56213751079393,10.680355556571412,6688000
2001-03-02,10.786343574523926,11.088003159778834,10.733349785372543,10.965708544196376,6168800
2001-03-05,10.486721992492676,10.884178077679454,10.40111569563276,10.721118612712974,4162800
2001-03-06,10.486721992492676,10.486721992492676,10.486721992492676,10.486721992492676,0
2001-03-07,10.492835998535156,10.598824335190072,10.195253809576233,10.435765654769094,2432700
2001-03-08,10.690545082092285,10.761883011774431,10.435765651048738,10.435765651048738,1809940
2001-03-09,10.299203872680664,10.51729501194299,10.193215531937035,10.51729501194299,2856760
2001-03-12,10.19933032989502,10.313471016936056,10.152451008071006,10.231942065838904,1830840
2001-03-13,9.015114784240723,10.152450473226985,8.583009111366854,10.152450473226985,5029780
2001-03-14,9.942510604858398,10.109645821459319,8.968234472351812,8.968234472351812,2948680
2001-03-15,9.879327774047852,10.185063100803777,9.581744798419642,10.185063100803777,3428160
2001-03-16,9.47779655456543,9.987355509111959,9.13129630996874,9.785569821000419,2215020
2001-03-19,9.573592185974121,9.661236372787188,9.131294687693623,9.212824416946516,914540
2001-03-20,9.353463172912598,9.579707452034897,9.263781085185594,9.543019148527218,1399640
2001-03-21,9.626585960388184,9.865059912929464,9.212824411842991,9.212824411842991,1922000
2001-03-22,9.490023612976074,9.681617446750113,9.42480014711576,9.640852586206156,472500
2001-03-23,9.357539176940918,9.579706878195827,9.172059776996004,9.47779510289587,723580
2001-03-26,9.27193546295166,9.416650025428835,9.090531814500714,9.090531814500714,343540
2001-03-27,9.261743545532227,9.373847140791728,9.214864213662471,9.294355288464459,2381400
